ssn,role,birth_date,hire_date,termination_date,gross_compensation,plan_year_compensation,capped_compensation,pre_tax_deferral_percentage,pre_tax_contributions,employer_non_elective_contribution,employer_match_contribution
DUMMY_EX_784722_002242,Manager,1983-05-19,2019-07-11,,190492.33,190492.33,190492.33,10,19049.23,5714.77,5714.77
DUMMY_EX_327484_002243,Manager,1966-12-02,2011-03-13,,134076.75,134076.75,134076.75,3,4022.3,4022.3,2011.15
DUMMY_EX_946051_002244,Analyst,1974-09-27,2019-01-19,,64710.65,64710.65,64710.65,8,5176.85,1941.32,1941.32
DUMMY_EX_283718_002245,Analyst,1974-04-24,2018-10-26,,76435.39,76435.39,76435.39,2,1528.71,2293.06,764.36
DUMMY_EX_132013_002246,Director,1992-08-10,2016-11-23,,254924.38,254924.38,254924.38,5,12746.22,7647.73,6373.11
DUMMY_EX_760789_002247,Analyst,1963-03-01,2002-09-04,,97778.62,97778.62,97778.62,4,3911.14,2933.36,1955.57
DUMMY_EX_864723_002248,Analyst,1993-03-20,2017-02-11,,66420.1,66420.1,66420.1,0,0.0,1992.6,0.0
DUMMY_EX_222256_002249,Analyst,1985-07-28,2010-02-11,,65336.25,65336.25,65336.25,0,0.0,1960.09,0.0
DUMMY_EX_160795_002250,Manager,1975-08-01,2016-09-25,,108473.34,108473.34,108473.34,9,9762.6,3254.2,3254.2
DUMMY_EX_473150_002251,Analyst,1969-05-05,2015-08-14,,70587.22,70587.22,70587.22,2,1411.74,2117.62,705.87
DUMMY_EX_933870_002252,Analyst,1974-10-28,2012-06-26,,59928.01,59928.01,59928.01,10,5992.8,1797.84,1797.84
DUMMY_EX_631341_002253,Analyst,1964-06-01,2012-08-01,,85859.84,85859.84,85859.84,4,3434.39,2575.8,1717.2
DUMMY_EX_459524_002254,Analyst,1978-02-03,2012-02-01,,51091.92,51091.92,51091.92,5,2554.6,1532.76,1277.3
DUMMY_EX_830216_002255,Director,1987-09-09,2014-09-17,,239477.98,239477.98,239477.98,10,19500.0,7184.34,7184.34
DUMMY_EX_708977_002256,Analyst,1970-12-23,2018-06-27,,83901.2,83901.2,83901.2,1,839.01,2517.04,419.5
DUMMY_EX_854594_002257,Analyst,1962-12-08,2013-08-03,,79973.96,79973.96,79973.96,10,7997.4,2399.22,2399.22
DUMMY_EX_214256_002258,Analyst,1981-07-17,2016-03-16,,89742.13,89742.13,89742.13,2,1794.84,2692.26,897.42
DUMMY_EX_797274_002259,Analyst,1964-12-10,2014-09-21,,75558.49,75558.49,75558.49,5,3777.92,2266.75,1888.96
DUMMY_EX_414784_002260,Analyst,1992-09-06,2016-10-09,,61842.91,61842.91,61842.91,6,3710.57,1855.29,1855.28
DUMMY_EX_984159_002261,Manager,1984-05-11,2017-12-30,,150965.55,150965.55,150965.55,0,0.0,4528.97,0.0
DUMMY_EX_935740_002262,Analyst,1997-03-11,2020-08-12,,68725.33,26476.15,26476.15,0,0.0,794.28,0.0
DUMMY_EX_840145_002263,Director,1977-08-16,2010-02-23,,279178.12,279178.12,279178.12,10,19500.0,8375.34,8375.34
DUMMY_EX_220629_002264,Analyst,1979-01-02,2015-06-23,,77817.84,77817.84,77817.84,4,3112.71,2334.54,1556.36
DUMMY_EX_621153_002265,Manager,1996-07-04,2019-09-24,,111639.31,111639.31,111639.31,6,6698.36,3349.18,3349.18
DUMMY_EX_642489_002266,Manager,1977-09-02,2017-12-21,,99400.89,99400.89,99400.89,9,8946.08,2982.03,2982.02
DUMMY_EX_837207_002267,Manager,1966-08-11,2012-10-17,,131878.81,131878.81,131878.81,10,13187.88,3956.36,3956.36
DUMMY_EX_954777_002268,Manager,1994-05-13,2017-06-25,,78957.83,78957.83,78957.83,8,6316.63,2368.73,2368.74
DUMMY_EX_129830_002269,Analyst,1981-08-09,2015-04-20,,70121.87,70121.87,70121.87,10,7012.19,2103.66,2103.66
DUMMY_EX_224898_002270,Analyst,1963-07-19,2017-06-30,,73049.93,73049.93,73049.93,5,3652.5,2191.5,1826.25
DUMMY_EX_622956_002271,Analyst,1968-10-02,2007-12-23,,55271.34,55271.34,55271.34,3,1658.14,1658.14,829.07
DUMMY_EX_901277_002272,Analyst,1994-01-04,2020-04-16,,59025.06,41769.1,41769.1,4,1670.76,1253.07,835.38
DUMMY_EX_406296_002273,Manager,1998-04-17,2020-12-31,,103373.2,282.44,282.44,5,14.12,8.47,7.06
DUMMY_EX_397552_002274,Analyst,1970-05-14,2012-05-08,,77034.95,77034.95,77034.95,8,6162.8,2311.05,2311.05
DUMMY_EX_921449_002275,Analyst,1970-07-21,2010-01-22,,75799.18,75799.18,75799.18,5,3789.96,2273.98,1894.98
DUMMY_EX_407664_002276,Analyst,1968-12-19,2018-04-24,,75982.07,75982.07,75982.07,3,2279.46,2279.46,1139.73
DUMMY_EX_464592_002277,Analyst,1966-07-21,2011-09-16,,65567.92,65567.92,65567.92,0,0.0,1967.04,0.0
DUMMY_EX_936488_002278,Director,1987-08-09,2014-10-02,,418493.24,418493.24,285000.0,5,19500.0,12554.8,9750.0
DUMMY_EX_683667_002279,Analyst,1985-07-05,2015-11-01,,76515.74,76515.74,76515.74,0,0.0,2295.47,0.0
DUMMY_EX_341685_002280,Director,1988-05-11,2018-02-11,,208872.98,208872.98,208872.98,3,6266.19,6266.19,3133.1
DUMMY_EX_604993_002281,Analyst,1970-06-16,2013-03-26,,103531.19,103531.19,103531.19,1,1035.31,3105.94,517.66
DUMMY_EX_169397_002282,Manager,1981-10-22,2017-05-07,,126664.85,126664.85,126664.85,3,3799.95,3799.95,1899.98
DUMMY_EX_421991_002283,Analyst,1990-03-26,2015-09-18,,58373.19,58373.19,58373.19,1,583.73,1751.2,291.86
DUMMY_EX_299749_002284,Analyst,1967-11-01,2018-08-10,,64519.7,64519.7,64519.7,10,6451.97,1935.59,1935.59
DUMMY_EX_162599_002285,Manager,1973-09-16,2013-11-06,,143113.57,143113.57,143113.57,5,7155.68,4293.41,3577.84
DUMMY_EX_497435_002286,Manager,1980-11-06,2014-01-28,,142562.16,142562.16,142562.16,12,17107.46,4276.86,4276.86
DUMMY_EX_368760_002287,Analyst,1985-03-24,2013-12-12,,82646.13,82646.13,82646.13,6,4958.77,2479.38,2479.39
DUMMY_EX_703440_002288,Analyst,1985-02-01,2012-01-01,,64337.29,64337.29,64337.29,5,3216.86,1930.12,1608.43
DUMMY_EX_164786_002289,Analyst,1983-04-20,2018-10-30,,55486.95,55486.95,55486.95,7,3884.09,1664.61,1664.61
DUMMY_EX_561153_002290,Analyst,1977-12-04,2017-12-30,,74753.99,74753.99,74753.99,5,3737.7,2242.62,1868.85
DUMMY_EX_956796_002291,Analyst,1960-08-24,2015-10-19,,89960.43,89960.43,89960.43,1,899.6,2698.81,449.8
DUMMY_EX_435731_002292,Director,1993-12-02,2018-08-05,,334975.76,334975.76,285000.0,5,16748.79,10049.27,8374.4
DUMMY_EX_903393_002293,Analyst,1969-04-05,2014-04-27,,71821.32,71821.32,71821.32,7,5027.49,2154.64,2154.64
DUMMY_EX_829769_002294,Director,1983-12-07,2017-11-10,,278807.6,278807.6,278807.6,3,8364.23,8364.23,4182.12
DUMMY_EX_515203_002295,Analyst,1986-02-15,2016-06-12,,64648.96,64648.96,64648.96,0,0.0,1939.47,0.0
DUMMY_EX_647979_002296,Manager,1977-06-18,2010-08-29,,134511.5,134511.5,134511.5,4,5380.46,4035.34,2690.23
DUMMY_EX_922697_002297,Manager,1971-02-02,2018-12-31,,156869.96,156869.96,156869.96,0,0.0,4706.1,0.0
DUMMY_EX_610892_002298,Analyst,1985-06-06,2014-10-31,,47220.65,47220.65,47220.65,9,4249.86,1416.62,1416.62
DUMMY_EX_467806_002299,Analyst,1964-11-12,2009-12-06,,78417.4,78417.4,78417.4,0,0.0,2352.52,0.0
DUMMY_EX_660231_002300,Analyst,1976-03-19,2016-08-25,,73201.39,73201.39,73201.39,5,3660.07,2196.04,1830.04
DUMMY_EX_716513_002301,Analyst,1971-05-21,2013-05-19,,64838.71,64838.71,64838.71,8,5187.1,1945.16,1945.16
DUMMY_EX_663727_002302,Analyst,1985-03-09,2012-05-17,,57251.84,57251.84,57251.84,2,1145.04,1717.56,572.52
DUMMY_EX_782532_002303,Analyst,1980-08-03,2017-07-11,,59650.15,59650.15,59650.15,8,4772.01,1789.5,1789.5
DUMMY_EX_864863_002304,Analyst,1980-11-07,2014-07-19,,66149.99,66149.99,66149.99,4,2646.0,1984.5,1323.0
DUMMY_EX_675749_002305,Manager,1979-07-27,2015-09-08,,103308.56,103308.56,103308.56,10,10330.86,3099.26,3099.26
DUMMY_EX_425236_002306,Analyst,1987-12-24,2011-08-05,,59303.95,59303.95,59303.95,5,2965.2,1779.12,1482.6
DUMMY_EX_777109_002307,Analyst,1986-11-21,2009-02-16,,106188.67,106188.67,106188.67,9,9556.98,3185.66,3185.66
DUMMY_EX_734649_002308,Manager,1986-08-13,2012-08-30,,129994.77,129994.77,129994.77,4,5199.79,3899.84,2599.9
DUMMY_EX_629547_002309,Analyst,1976-09-02,2017-09-13,,63469.49,63469.49,63469.49,9,5712.25,1904.08,1904.08
DUMMY_EX_864697_002310,Manager,1979-11-22,2016-03-08,,124363.79,124363.79,124363.79,6,7461.83,3730.91,3730.92
DUMMY_EX_116303_002311,Analyst,1969-07-25,2011-03-24,,73215.06,73215.06,73215.06,2,1464.3,2196.45,732.15
DUMMY_EX_680359_002312,Analyst,1959-01-19,2011-02-09,,67258.28,67258.28,67258.28,5,3362.91,2017.75,1681.46
DUMMY_EX_658491_002313,Analyst,1985-10-01,2009-07-06,,76091.51,76091.51,76091.51,5,3804.58,2282.75,1902.29
DUMMY_EX_908717_002314,Analyst,1984-04-17,2011-09-19,,61012.74,61012.74,61012.74,4,2440.51,1830.38,1220.26
DUMMY_EX_767254_002315,Director,1977-12-08,2005-12-27,,325607.64,325607.64,285000.0,3,9768.23,9768.23,4884.12
DUMMY_EX_102923_002316,Analyst,1975-09-26,2010-08-29,,71029.74,71029.74,71029.74,4,2841.19,2130.89,1420.6
DUMMY_EX_272301_002317,Analyst,1983-09-06,2020-01-15,,81612.1,78267.34,78267.34,5,3913.37,2348.02,1956.68
DUMMY_EX_712559_002318,Analyst,1981-01-13,2016-06-18,,93945.44,93945.44,93945.44,1,939.45,2818.36,469.72
DUMMY_EX_492220_002319,Manager,1990-04-02,2015-07-03,,128775.79,128775.79,128775.79,4,5151.03,3863.27,2575.52
DUMMY_EX_883534_002320,Analyst,1990-01-24,2017-03-13,,60552.75,60552.75,60552.75,3,1816.58,1816.58,908.29
DUMMY_EX_852574_002321,Manager,1987-12-25,2017-10-12,,166740.61,166740.61,166740.61,7,11671.84,5002.22,5002.22
DUMMY_EX_124488_002322,Analyst,1998-10-26,2020-12-31,,53515.35,146.22,146.22,10,14.62,4.39,4.38
DUMMY_EX_808749_002323,Analyst,1990-05-12,2020-09-25,,58770.73,15575.85,15575.85,0,0.0,467.28,0.0
DUMMY_EX_575494_002324,Analyst,1970-05-23,2013-02-02,,74521.3,74521.3,74521.3,0,0.0,2235.64,0.0
DUMMY_EX_947898_002325,Director,1988-03-13,2016-04-14,,319699.5,319699.5,285000.0,6,19181.97,9590.98,9590.98
DUMMY_EX_450526_002326,Manager,1991-03-28,2016-08-31,,91851.81,91851.81,91851.81,0,0.0,2755.55,0.0
DUMMY_EX_351994_002327,Analyst,1977-03-08,2009-06-12,,70347.56,70347.56,70347.56,1,703.48,2110.43,351.74
DUMMY_EX_704975_002328,Analyst,1979-07-14,2017-10-02,,55813.36,55813.36,55813.36,4,2232.53,1674.4,1116.27
DUMMY_EX_335256_002329,Analyst,1976-11-17,2017-05-14,,81339.58,81339.58,81339.58,5,4066.98,2440.19,2033.49
DUMMY_EX_105104_002330,Analyst,1976-06-09,2016-11-03,,72915.85,72915.85,72915.85,2,1458.32,2187.48,729.16
DUMMY_EX_837506_002331,Analyst,1962-08-27,2004-10-27,,55419.15,55419.15,55419.15,3,1662.57,1662.57,831.28
DUMMY_EX_129272_002332,Analyst,1977-07-21,2007-10-02,,114134.96,114134.96,114134.96,5,5706.75,3424.05,2853.38
DUMMY_EX_172431_002333,Analyst,1986-11-22,2018-08-14,,70872.63,70872.63,70872.63,12,8504.72,2126.18,2126.18
DUMMY_EX_818459_002334,Analyst,1970-06-08,2019-11-01,,56796.45,56796.45,56796.45,10,5679.64,1703.89,1703.9
DUMMY_EX_173938_002335,Manager,1978-02-18,2019-05-29,,164275.96,164275.96,164275.96,5,8213.8,4928.28,4106.9
DUMMY_EX_172062_002336,Analyst,1985-12-28,2016-07-02,,64390.08,64390.08,64390.08,7,4507.31,1931.7,1931.7
DUMMY_EX_951961_002337,Analyst,1983-01-04,2015-07-12,,71511.38,71511.38,71511.38,8,5720.91,2145.34,2145.34
DUMMY_EX_900910_002338,Analyst,1955-09-05,2011-03-06,,54125.49,54125.49,54125.49,5,2706.27,1623.76,1353.14
DUMMY_EX_792615_002339,Analyst,1982-04-09,2009-05-22,,60428.66,60428.66,60428.66,3,1812.86,1812.86,906.43
DUMMY_EX_421250_002340,Analyst,1979-10-20,2012-04-16,,87536.82,87536.82,87536.82,6,5252.21,2626.1,2626.1
DUMMY_EX_269753_002341,Analyst,1974-04-25,2015-07-11,,71357.04,71357.04,71357.04,4,2854.28,2140.71,1427.14
DUMMY_EX_558506_002342,Analyst,1979-12-16,2013-01-13,,67074.28,67074.28,67074.28,8,5365.94,2012.23,2012.23
DUMMY_EX_270865_002343,Analyst,1966-12-18,2011-07-11,,82168.39,82168.39,82168.39,6,4930.1,2465.05,2465.05
DUMMY_EX_383471_002344,Director,1987-03-22,2016-09-30,,130000.0,130000.0,130000.0,4,5200.0,3900.0,2600.0
DUMMY_EX_527260_002345,Analyst,1983-10-01,2016-11-25,,71569.14,71569.14,71569.14,5,3578.46,2147.07,1789.23
DUMMY_EX_138928_002346,Analyst,1993-07-04,2019-06-25,,64340.8,64340.8,64340.8,7,4503.86,1930.22,1930.22
DUMMY_EX_985784_002347,Manager,1967-08-08,2007-02-03,,170169.3,170169.3,170169.3,4,6806.77,5105.08,3403.38
DUMMY_EX_568817_002348,Manager,1993-08-22,2017-08-16,,135690.95,135690.95,135690.95,3,4070.73,4070.73,2035.36
DUMMY_EX_855199_002349,Manager,1968-01-15,2012-07-05,,168950.87,168950.87,168950.87,9,15205.58,5068.53,5068.52
DUMMY_EX_839943_002350,Manager,1974-11-08,2017-03-16,,120586.99,120586.99,120586.99,6,7235.22,3617.61,3617.61
DUMMY_EX_752808_002351,Analyst,1986-01-11,2014-04-01,,61344.68,61344.68,61344.68,4,2453.79,1840.34,1226.9
DUMMY_EX_390805_002352,Analyst,1979-05-10,2013-12-14,,55897.51,55897.51,55897.51,0,0.0,1676.93,0.0
DUMMY_EX_579646_002353,Manager,1966-08-18,2017-07-21,,136185.23,136185.23,136185.23,5,6809.26,4085.56,3404.63
DUMMY_EX_833595_002354,Analyst,1953-01-25,2010-02-08,,64695.03,64695.03,64695.03,10,6469.5,1940.85,1940.85
DUMMY_EX_276973_002355,Analyst,1989-05-16,2015-12-07,,79100.77,79100.77,79100.77,1,791.01,2373.02,395.5
DUMMY_EX_137085_002356,Manager,1991-08-16,2014-05-04,,97969.14,97969.14,97969.14,10,9796.91,2939.07,2939.08
DUMMY_EX_892950_002357,Analyst,1961-02-27,2004-12-21,,67712.75,67712.75,67712.75,0,0.0,2031.38,0.0
DUMMY_EX_522954_002358,Analyst,1985-04-04,2010-06-07,,51824.72,51824.72,51824.72,2,1036.49,1554.74,518.24
DUMMY_EX_113568_002359,Manager,1985-11-08,2012-12-28,,121832.76,121832.76,121832.76,0,0.0,3654.98,0.0
DUMMY_EX_704513_002360,Manager,1982-11-09,2015-09-10,,131609.38,131609.38,131609.38,4,5264.38,3948.28,2632.19
DUMMY_EX_310023_002361,Analyst,1973-01-20,2010-12-30,,74427.21,74427.21,74427.21,10,7442.72,2232.82,2232.82
DUMMY_EX_908196_002362,Manager,1990-02-21,2019-01-07,,119075.17,119075.17,119075.17,2,2381.5,3572.26,1190.75
DUMMY_EX_829634_002363,Analyst,1976-05-18,2018-07-20,,73173.29,73173.29,73173.29,5,3658.66,2195.2,1829.33
DUMMY_EX_950029_002364,Manager,1989-03-07,2015-12-18,,96686.2,96686.2,96686.2,3,2900.59,2900.59,1450.3
DUMMY_EX_666580_002365,Manager,1994-01-22,2020-11-26,,84532.26,8083.69,8083.69,1,80.84,242.51,40.42
DUMMY_EX_996966_002366,Analyst,1975-09-02,2010-07-28,,72440.66,72440.66,72440.66,5,3622.03,2173.22,1811.02
DUMMY_EX_926646_002367,Analyst,1971-06-27,2013-03-21,,82248.1,82248.1,82248.1,0,0.0,2467.44,0.0
DUMMY_EX_156452_002368,Analyst,1974-03-21,2008-02-02,,99584.35,99584.35,99584.35,0,0.0,2987.53,0.0
DUMMY_EX_707057_002369,Manager,1986-08-20,2020-09-26,,187027.12,49056.29,49056.29,7,3433.94,1471.69,1471.69
DUMMY_EX_901196_002370,Manager,1992-01-14,2016-08-22,,148780.92,148780.92,148780.92,4,5951.24,4463.43,2975.62
DUMMY_EX_199791_002371,Analyst,1979-05-15,2012-01-08,,69447.56,69447.56,69447.56,9,6250.28,2083.43,2083.43
DUMMY_EX_225441_002372,Manager,1977-12-11,2018-02-11,,114870.67,114870.67,114870.67,0,0.0,3446.12,0.0
DUMMY_EX_946404_002373,Analyst,1986-08-13,2011-05-13,,80020.48,80020.48,80020.48,15,12003.07,2400.61,2400.61
DUMMY_EX_970174_002374,Analyst,1986-01-28,2013-08-30,,77662.82,77662.82,77662.82,3,2329.88,2329.88,1164.94
DUMMY_EX_967883_002375,Analyst,1976-03-20,2018-07-14,,60970.8,60970.8,60970.8,0,0.0,1829.12,0.0
DUMMY_EX_961948_002376,Analyst,1982-01-13,2018-11-25,,63758.24,63758.24,63758.24,0,0.0,1912.75,0.0
DUMMY_EX_609878_002377,Analyst,1980-01-14,2015-10-07,,66858.33,66858.33,66858.33,1,668.58,2005.75,334.29
DUMMY_EX_737826_002378,Analyst,1965-10-04,2010-07-16,,81322.78,81322.78,81322.78,9,7319.05,2439.68,2439.68
DUMMY_EX_211625_002379,Analyst,1981-08-15,2017-09-29,,81361.3,81361.3,81361.3,4,3254.45,2440.84,1627.22
DUMMY_EX_312163_002380,Manager,1966-08-05,2015-03-14,,180355.53,180355.53,180355.53,10,18035.55,5410.67,5410.66
DUMMY_EX_259752_002381,Manager,1988-06-21,2019-07-27,,103551.91,103551.91,103551.91,10,10355.19,3106.56,3106.56
DUMMY_EX_479837_002382,Analyst,1983-08-05,2018-04-08,,77278.76,77278.76,77278.76,3,2318.36,2318.36,1159.18
DUMMY_EX_583823_002383,Manager,1978-10-26,2016-02-28,,103851.85,103851.85,103851.85,4,4154.07,3115.56,2077.04
DUMMY_EX_264767_002384,Manager,1972-03-14,2012-05-02,,175140.45,175140.45,175140.45,2,3502.81,5254.21,1751.4
DUMMY_EX_712112_002385,Manager,1979-02-04,2015-08-26,,144373.09,144373.09,144373.09,5,7218.65,4331.19,3609.32
DUMMY_EX_262794_002386,Analyst,1992-10-24,2015-02-08,,57850.87,57850.87,57850.87,5,2892.54,1735.53,1446.27
DUMMY_EX_244696_002387,Analyst,1973-05-10,2014-02-09,,94629.76,94629.76,94629.76,0,0.0,2838.89,0.0
DUMMY_EX_321276_002388,Analyst,1970-12-12,2005-07-22,,87380.93,87380.93,87380.93,12,10485.71,2621.43,2621.43
DUMMY_EX_600017_002389,Manager,1977-04-04,2014-10-31,,105370.54,105370.54,105370.54,4,4214.82,3161.12,2107.41
DUMMY_EX_493126_002390,Director,1972-10-11,2009-04-11,,202118.97,202118.97,202118.97,7,14148.33,6063.57,6063.57
DUMMY_EX_908805_002391,Analyst,1989-02-27,2016-07-10,,64981.13,64981.13,64981.13,6,3898.87,1949.43,1949.44
DUMMY_EX_861556_002392,Analyst,1975-06-07,2019-02-24,,71192.05,71192.05,71192.05,8,5695.36,2135.76,2135.76
DUMMY_EX_958512_002393,Manager,1989-11-09,2015-03-27,,133665.34,133665.34,133665.34,2,2673.31,4009.96,1336.66
DUMMY_EX_514673_002394,Analyst,1968-12-09,2014-04-08,,71058.5,71058.5,71058.5,8,5684.68,2131.76,2131.76
DUMMY_EX_319562_002395,Manager,1990-01-18,2017-08-21,,148859.22,148859.22,148859.22,4,5954.37,4465.78,2977.18
DUMMY_EX_212607_002396,Manager,1995-12-10,2017-12-31,,102383.85,102383.85,102383.85,12,12286.06,3071.52,3071.52
DUMMY_EX_588802_002397,Analyst,1985-10-19,2009-11-18,,72868.34,72868.34,72868.34,1,728.68,2186.05,364.34
DUMMY_EX_447816_002398,Analyst,1977-06-13,2013-10-20,,90901.49,90901.49,90901.49,15,13635.22,2727.04,2727.04
DUMMY_EX_475446_002399,Director,1991-03-15,2014-12-29,,254110.97,254110.97,254110.97,10,19500.0,7623.33,7623.33
DUMMY_EX_394413_002400,Analyst,1983-02-18,2015-05-12,,98254.9,98254.9,98254.9,9,8842.94,2947.65,2947.64
DUMMY_EX_716382_002401,Analyst,1992-10-18,2020-06-29,,64589.91,32647.91,32647.91,15,4897.19,979.44,979.44
DUMMY_EX_917006_002402,Manager,1974-11-23,2011-08-28,,175750.92,175750.92,175750.92,15,19500.0,5272.53,5272.53
DUMMY_EX_861256_002403,Analyst,1973-10-21,2014-12-16,,97792.78,97792.78,97792.78,0,0.0,2933.78,0.0
DUMMY_EX_279397_002404,Analyst,1987-02-16,2013-08-24,,64882.51,64882.51,64882.51,0,0.0,1946.48,0.0
DUMMY_EX_644512_002405,Analyst,1971-01-26,2017-09-18,,84219.29,84219.29,84219.29,10,8421.93,2526.58,2526.58
DUMMY_EX_753080_002406,Manager,1990-09-06,2014-06-14,,120499.88,120499.88,120499.88,6,7229.99,3615.0,3615.0
DUMMY_EX_890768_002407,Director,1982-04-03,2008-11-04,,233607.53,233607.53,233607.53,7,16352.53,7008.23,7008.22
DUMMY_EX_227579_002408,Manager,1971-12-22,2017-07-26,,107447.84,107447.84,107447.84,10,10744.78,3223.44,3223.44
DUMMY_EX_910541_002409,Manager,1984-02-25,2013-04-02,,79244.77,79244.77,79244.77,6,4754.69,2377.34,2377.34
DUMMY_EX_328854_002410,Manager,1963-11-07,2014-04-16,,94873.59,94873.59,94873.59,4,3794.94,2846.21,1897.47
DUMMY_EX_650842_002411,Manager,1995-09-11,2018-07-22,,125238.05,125238.05,125238.05,1,1252.38,3757.14,626.19
DUMMY_EX_842547_002412,Manager,1990-07-26,2014-01-08,,172038.02,172038.02,172038.02,5,8601.9,5161.14,4300.95
DUMMY_EX_252945_002413,Manager,1986-06-17,2013-10-25,,99352.2,99352.2,99352.2,0,0.0,2980.57,0.0
DUMMY_EX_723614_002414,Manager,1974-01-05,2013-10-14,,122442.27,122442.27,122442.27,0,0.0,3673.27,0.0
DUMMY_EX_429268_002415,Analyst,1980-04-21,2017-08-31,,50806.15,50806.15,50806.15,7,3556.43,1524.18,1524.18
DUMMY_EX_750761_002416,Manager,1977-07-03,2014-02-13,,89409.6,89409.6,89409.6,10,8940.96,2682.29,2682.29
DUMMY_EX_415626_002417,Analyst,1981-10-15,2016-06-09,,67635.45,67635.45,67635.45,7,4734.48,2029.06,2029.06
DUMMY_EX_782738_002418,Analyst,1967-10-28,2011-02-28,,93165.28,93165.28,93165.28,5,4658.26,2794.96,2329.13
DUMMY_EX_991433_002419,Analyst,1987-10-18,2017-11-23,,49352.58,49352.58,49352.58,10,4935.26,1480.58,1480.58
DUMMY_EX_946768_002420,Analyst,1997-12-18,2020-02-27,,44841.81,37735.73,37735.73,2,754.71,1132.07,377.36
DUMMY_EX_989458_002421,Manager,1955-07-01,2016-08-10,,156288.2,156288.2,156288.2,10,15628.82,4688.65,4688.65
DUMMY_EX_419367_002422,Analyst,1977-05-21,2017-12-12,,74155.21,74155.21,74155.21,6,4449.31,2224.66,2224.66
DUMMY_EX_846541_002423,Analyst,1985-04-19,2013-05-01,,66280.96,66280.96,66280.96,7,4639.67,1988.43,1988.43
DUMMY_EX_372453_002424,Analyst,1991-03-25,2016-01-03,,67602.99,67602.99,67602.99,10,6760.3,2028.09,2028.09
DUMMY_EX_854218_002425,Director,1988-10-07,2012-12-29,,303901.61,303901.61,285000.0,12,19500.0,9117.05,9117.05
DUMMY_EX_934940_002426,Analyst,1971-09-17,2006-12-08,,79525.9,79525.9,79525.9,1,795.26,2385.78,397.63
DUMMY_EX_888876_002427,Director,1972-07-27,2019-09-24,,280759.58,280759.58,280759.58,3,8422.79,8422.79,4211.4
DUMMY_EX_515572_002428,Director,1953-01-03,2017-03-20,,205530.36,205530.36,205530.36,7,14387.13,6165.91,6165.91
DUMMY_EX_442278_002429,Director,1975-11-04,2014-02-13,,315547.16,315547.16,285000.0,9,19500.0,9466.41,9466.42
DUMMY_EX_976947_002430,Analyst,1978-12-06,2015-09-30,,78379.54,78379.54,78379.54,10,7837.95,2351.39,2351.39
DUMMY_EX_902453_002431,Analyst,1972-12-08,2012-05-03,,65525.59,65525.59,65525.59,12,7863.07,1965.77,1965.77
DUMMY_EX_812594_002432,Analyst,1969-12-23,2014-10-13,,55442.81,55442.81,55442.81,0,0.0,1663.28,0.0
DUMMY_EX_292184_002433,Analyst,1990-01-12,2016-11-03,,67566.23,67566.23,67566.23,2,1351.32,2026.99,675.66
DUMMY_EX_141212_002434,Manager,1996-12-20,2019-12-21,,133169.87,133169.87,133169.87,10,13316.99,3995.1,3995.1
DUMMY_EX_943038_002435,Analyst,1967-02-05,2013-10-23,,70563.52,70563.52,70563.52,5,3528.18,2116.91,1764.09
DUMMY_EX_446210_002436,Analyst,1981-05-10,2018-07-30,,59750.64,59750.64,59750.64,9,5377.56,1792.52,1792.52
DUMMY_EX_201219_002437,Analyst,1983-06-01,2017-06-07,,102103.41,102103.41,102103.41,0,0.0,3063.1,0.0
DUMMY_EX_214088_002438,Analyst,1993-09-09,2016-01-12,,79378.61,79378.61,79378.61,10,7937.86,2381.36,2381.36
DUMMY_EX_600544_002439,Analyst,1986-11-03,2016-06-19,,90130.92,90130.92,90130.92,9,8111.78,2703.93,2703.93
DUMMY_EX_776748_002440,Manager,1977-05-16,2011-11-07,,99549.4,99549.4,99549.4,0,0.0,2986.48,0.0
DUMMY_EX_411359_002441,Analyst,1989-08-06,2015-03-29,,69050.1,69050.1,69050.1,10,6905.01,2071.5,2071.5
DUMMY_EX_601556_002442,Analyst,1963-07-14,2018-03-04,,83770.47,83770.47,83770.47,2,1675.41,2513.11,837.7
DUMMY_EX_544270_002443,Analyst,1959-12-14,2017-09-09,,74521.7,74521.7,74521.7,1,745.22,2235.65,372.61
DUMMY_EX_118934_002444,Manager,1972-02-06,2013-02-19,,99581.18,99581.18,99581.18,3,2987.44,2987.44,1493.72
DUMMY_EX_677035_002445,Analyst,1973-12-13,2020-06-17,,60858.75,32757.31,32757.31,2,655.15,982.72,327.58
DUMMY_EX_224430_002446,Manager,1993-04-02,2020-04-09,,112921.24,82068.44,82068.44,4,3282.74,2462.05,1641.37
DUMMY_EX_578926_002447,Analyst,1980-03-24,2018-01-14,,80461.43,80461.43,80461.43,1,804.61,2413.84,402.3
DUMMY_EX_430114_002448,Analyst,1975-06-08,2020-03-24,,69623.22,53644.12,53644.12,5,2682.21,1609.32,1341.1
DUMMY_EX_237358_002449,Analyst,1983-06-15,2015-08-10,,79345.76,79345.76,79345.76,12,9521.49,2380.37,2380.38
DUMMY_EX_214210_002450,Analyst,1977-01-18,2020-08-13,,72323.52,27664.73,27664.73,7,1936.53,829.94,829.94
DUMMY_EX_492089_002451,Analyst,1968-05-06,2019-09-18,,76322.24,76322.24,76322.24,4,3052.89,2289.67,1526.44
