ssn,role,birth_date,hire_date,termination_date,gross_compensation,plan_year_compensation,capped_compensation,pre_tax_deferral_percentage,pre_tax_contributions,employer_non_elective_contribution,employer_match_contribution
DUMMY_EX_134712_003730,Manager,1971-02-06,2017-05-25,,153030.15,153030.15,153030.15,8,12242.41,4590.9,4590.9
DUMMY_EX_288520_003731,Analyst,1975-08-26,2017-10-29,,67130.06,67130.06,67130.06,2,1342.6,2013.9,671.3
DUMMY_EX_226441_003732,Analyst,1984-09-21,2007-01-16,,80083.54,80083.54,80083.54,5,4004.18,2402.51,2002.09
DUMMY_EX_601830_003733,Manager,1969-09-14,2015-05-21,,120203.79,120203.79,120203.79,4,4808.15,3606.11,2404.07
DUMMY_EX_716308_003734,Director,1986-12-20,2016-12-17,,345248.65,345248.65,305000.0,4,13809.95,10357.46,6904.98
DUMMY_EX_722192_003735,Analyst,1968-07-24,2013-01-02,,104646.32,104646.32,104646.32,4,4185.85,3139.39,2092.93
DUMMY_EX_523909_003736,Analyst,1984-09-16,2015-09-24,,59536.74,59536.74,59536.74,1,595.37,1786.1,297.68
DUMMY_EX_106623_003738,Manager,1982-10-16,2015-10-14,,203322.98,203322.98,203322.98,2,4066.46,6099.69,2033.23
DUMMY_EX_830160_003739,Analyst,1987-03-10,2016-12-07,,92130.97,92130.97,92130.97,12,11055.72,2763.93,2763.93
DUMMY_EX_904976_003740,Manager,1972-12-17,2015-07-03,,129072.44,129072.44,129072.44,6,7744.35,3872.17,3872.18
DUMMY_EX_535021_003741,Analyst,1982-05-07,2015-06-14,,90798.7,90798.7,90798.7,10,9079.87,2723.96,2723.96
DUMMY_EX_104339_003743,Analyst,1973-06-08,2012-02-17,,56593.65,56593.65,56593.65,8,4527.49,1697.81,1697.81
DUMMY_EX_951445_003744,Analyst,1979-04-27,2015-07-08,,75201.71,75201.71,75201.71,3,2256.05,2256.05,1128.03
DUMMY_EX_744554_003745,Analyst,1982-09-02,2020-05-25,,90252.98,90252.98,90252.98,10,9025.3,2707.59,2707.59
DUMMY_EX_226583_003746,Analyst,1963-03-28,2014-06-27,,87555.46,87555.46,87555.46,12,10506.66,2626.66,2626.66
DUMMY_EX_786025_003747,Director,1984-11-02,2017-07-02,,272215.89,272215.89,272215.89,9,20500.0,8166.48,8166.48
DUMMY_EX_231141_003748,Analyst,1984-05-13,2012-10-24,,62978.89,62978.89,62978.89,3,1889.37,1889.37,944.68
DUMMY_EX_959878_003749,Manager,1990-12-05,2015-03-30,,145317.78,145317.78,145317.78,0,0.0,4359.53,0.0
DUMMY_EX_728334_003750,Analyst,1981-09-18,2012-10-06,,69250.27,69250.27,69250.27,3,2077.51,2077.51,1038.76
DUMMY_EX_366454_003751,Manager,1993-04-27,2019-06-20,,118441.55,118441.55,118441.55,3,3553.25,3553.25,1776.62
DUMMY_EX_288954_003754,Analyst,1978-05-26,2015-10-06,,85335.9,85335.9,85335.9,12,10240.31,2560.08,2560.07
DUMMY_EX_921557_003755,Director,1976-12-23,2020-12-29,,283526.6,283526.6,283526.6,15,20500.0,8505.8,8505.8
DUMMY_EX_395389_003756,Manager,1989-09-10,2013-04-10,,146318.29,146318.29,146318.29,4,5852.73,4389.55,2926.36
DUMMY_EX_280911_003757,Manager,1995-09-12,2019-01-25,,169647.2,169647.2,169647.2,0,0.0,5089.42,0.0
DUMMY_EX_407992_003759,Analyst,1994-08-11,2018-03-27,,73190.07,73190.07,73190.07,3,2195.7,2195.7,1097.85
DUMMY_EX_678983_003760,Manager,1982-06-02,2010-06-09,,130421.72,130421.72,130421.72,6,7825.3,3912.65,3912.65
DUMMY_EX_127747_003761,Manager,1979-03-20,2011-05-10,,162730.04,162730.04,162730.04,1,1627.3,4881.9,813.65
DUMMY_EX_861982_003764,Manager,1965-11-26,2015-06-09,,153561.86,153561.86,153561.86,6,9213.71,4606.86,4606.85
DUMMY_EX_683992_003765,Analyst,1979-06-06,2019-05-07,,79961.9,79961.9,79961.9,0,0.0,2398.86,0.0
DUMMY_EX_203407_003766,Analyst,1970-09-08,2015-10-19,,83268.63,83268.63,83268.63,10,8326.86,2498.06,2498.06
DUMMY_EX_684781_003767,Director,1974-02-24,2013-01-16,,369072.19,369072.19,305000.0,8,20500.0,11072.17,10250.0
DUMMY_EX_314085_003768,Analyst,1986-04-20,2020-02-01,,68800.9,68800.9,68800.9,9,6192.08,2064.03,2064.02
DUMMY_EX_342797_003769,Analyst,1969-03-16,2015-06-27,,74589.43,74589.43,74589.43,0,0.0,2237.68,0.0
DUMMY_EX_432900_003770,Analyst,1956-05-16,2016-08-16,,75627.52,75627.52,75627.52,9,6806.48,2268.83,2268.82
DUMMY_EX_997772_003771,Analyst,1972-12-07,2019-04-03,,66577.51,66577.51,66577.51,8,5326.2,1997.33,1997.32
DUMMY_EX_988334_003773,Manager,1985-12-16,2009-12-15,,169066.13,169066.13,169066.13,0,0.0,5071.98,0.0
DUMMY_EX_596852_003774,Manager,1970-06-03,2017-04-27,,173702.54,173702.54,173702.54,5,8685.13,5211.08,4342.56
DUMMY_EX_108200_003776,Manager,1973-11-03,2011-11-24,,134525.89,134525.89,134525.89,4,5381.04,4035.78,2690.52
DUMMY_EX_539871_003779,Analyst,1980-09-02,2012-11-20,,84916.43,84916.43,84916.43,3,2547.49,2547.49,1273.74
DUMMY_EX_431513_003780,Analyst,1967-08-02,2005-05-22,,95328.8,95328.8,95328.8,5,4766.44,2859.86,2383.22
DUMMY_EX_381044_003781,Analyst,1995-10-11,2018-01-05,,97671.49,97671.49,97671.49,5,4883.57,2930.14,2441.78
DUMMY_EX_984953_003782,Manager,1976-10-14,2012-05-03,,199763.48,199763.48,199763.48,9,17978.71,5992.9,5992.9
DUMMY_EX_951725_003783,Analyst,1960-12-12,2020-01-15,,66356.66,66356.66,66356.66,0,0.0,1990.7,0.0
DUMMY_EX_785184_003784,Manager,1977-04-24,2018-11-20,,165107.31,165107.31,165107.31,7,11557.51,4953.22,4953.22
DUMMY_EX_180475_003786,Analyst,1975-06-28,2012-08-28,,78602.58,78602.58,78602.58,4,3144.1,2358.08,1572.05
DUMMY_EX_123435_003787,Analyst,1983-02-21,2006-10-11,,63802.08,63802.08,63802.08,2,1276.04,1914.06,638.02
DUMMY_EX_143671_003788,Analyst,1974-06-14,2018-06-10,,67114.59,67114.59,67114.59,0,0.0,2013.44,0.0
DUMMY_EX_966340_003790,Analyst,1977-09-24,2013-12-15,,90953.39,90953.39,90953.39,3,2728.6,2728.6,1364.3
DUMMY_EX_410757_003791,Analyst,1995-05-18,2019-09-25,,66385.71,66385.71,66385.71,4,2655.43,1991.57,1327.72
DUMMY_EX_779365_003792,Analyst,1987-05-02,2013-08-19,,60644.54,60644.54,60644.54,7,4245.12,1819.34,1819.34
DUMMY_EX_541710_003793,Manager,1957-07-27,2016-11-05,,201154.65,201154.65,201154.65,0,0.0,6034.64,0.0
DUMMY_EX_734803_003794,Director,1982-11-05,2014-10-29,,175490.41,175490.41,175490.41,10,17549.04,5264.71,5264.71
DUMMY_EX_130182_003795,Manager,1973-10-28,2009-05-27,,156461.36,156461.36,156461.36,10,15646.14,4693.84,4693.84
DUMMY_EX_999249_003796,Manager,1964-11-18,2013-04-24,,137661.38,137661.38,137661.38,10,13766.14,4129.84,4129.84
DUMMY_EX_529305_003798,Manager,1974-03-09,2008-09-14,,159388.52,159388.52,159388.52,0,0.0,4781.66,0.0
DUMMY_EX_519303_003799,Analyst,1987-10-15,2010-10-18,,51999.69,51999.69,51999.69,6,3119.98,1559.99,1559.99
DUMMY_EX_890610_003800,Director,1970-10-12,2020-10-29,,167301.66,167301.66,167301.66,3,5019.05,5019.05,2509.52
DUMMY_EX_908029_003801,Analyst,1991-03-13,2016-12-23,,66319.43,66319.43,66319.43,4,2652.78,1989.58,1326.39
DUMMY_EX_846423_003804,Analyst,1980-12-06,2013-12-26,,101706.38,101706.38,101706.38,0,0.0,3051.19,0.0
DUMMY_EX_950023_003806,Manager,1978-04-15,2017-05-10,,182032.19,182032.19,182032.19,0,0.0,5460.97,0.0
DUMMY_EX_905754_003807,Manager,1981-11-14,2020-08-02,,147500.04,147500.04,147500.04,0,0.0,4425.0,0.0
DUMMY_EX_259801_003808,Manager,1978-06-02,2014-03-08,,171741.94,171741.94,171741.94,5,8587.1,5152.26,4293.55
DUMMY_EX_135980_003809,Director,1980-01-27,2012-05-25,,246728.09,246728.09,246728.09,3,7401.84,7401.84,3700.92
DUMMY_EX_808590_003812,Manager,1972-05-06,2016-04-25,,119573.05,119573.05,119573.05,15,17935.96,3587.19,3587.19
DUMMY_EX_926756_003813,Manager,1959-09-16,2014-09-15,,155264.52,155264.52,155264.52,8,12421.16,4657.94,4657.94
DUMMY_EX_904193_003814,Manager,1969-03-16,2012-09-09,,206998.09,206998.09,206998.09,6,12419.89,6209.94,6209.94
DUMMY_EX_372654_003815,Analyst,1982-12-09,2010-06-09,,108429.4,108429.4,108429.4,0,0.0,3252.88,0.0
DUMMY_EX_699138_003816,Analyst,1982-09-01,2018-01-05,,71871.08,71871.08,71871.08,2,1437.42,2156.13,718.71
DUMMY_EX_145402_003818,Manager,1986-12-19,2014-12-08,,149763.19,149763.19,149763.19,0,0.0,4492.9,0.0
DUMMY_EX_305369_003819,Director,1984-09-15,2013-01-12,,321682.17,321682.17,305000.0,5,16084.11,9650.47,8042.06
DUMMY_EX_828006_003820,Analyst,1976-09-28,2015-08-28,,79154.08,79154.08,79154.08,8,6332.33,2374.62,2374.62
DUMMY_EX_826115_003821,Analyst,1978-10-08,2016-12-09,,69824.62,69824.62,69824.62,0,0.0,2094.74,0.0
DUMMY_EX_907974_003823,Manager,1973-03-26,2019-08-08,,166178.39,166178.39,166178.39,4,6647.14,4985.35,3323.57
DUMMY_EX_215513_003824,Analyst,1992-03-08,2015-11-18,,77652.03,77652.03,77652.03,1,776.52,2329.56,388.26
DUMMY_EX_460011_003826,Manager,1972-02-27,2010-05-14,,151020.25,151020.25,151020.25,5,7551.01,4530.61,3775.5
DUMMY_EX_354867_003827,Manager,1985-07-01,2017-03-15,,120735.76,120735.76,120735.76,10,12073.58,3622.07,3622.08
DUMMY_EX_588671_003828,Analyst,1979-07-23,2016-04-01,,84169.66,84169.66,84169.66,5,4208.48,2525.09,2104.24
DUMMY_EX_402548_003829,Analyst,1978-02-05,2011-05-09,,75445.69,75445.69,75445.69,5,3772.28,2263.37,1886.14
DUMMY_EX_303089_003830,Analyst,1980-09-03,2014-06-15,,93532.82,93532.82,93532.82,12,11223.94,2805.98,2805.98
DUMMY_EX_773905_003831,Analyst,1978-04-19,2018-04-16,,55892.27,55892.27,55892.27,4,2235.69,1676.77,1117.84
DUMMY_EX_162082_003832,Analyst,1980-06-01,2017-02-27,,92439.25,92439.25,92439.25,10,9243.93,2773.18,2773.18
DUMMY_EX_439930_003833,Analyst,1992-04-20,2017-12-03,,77627.71,77627.71,77627.71,4,3105.11,2328.83,1552.56
DUMMY_EX_680611_003834,Analyst,1997-06-09,2020-03-30,,75289.28,75289.28,75289.28,10,7528.93,2258.68,2258.68
DUMMY_EX_106092_003836,Analyst,1967-12-07,2013-01-21,,70014.53,70014.53,70014.53,6,4200.87,2100.44,2100.44
DUMMY_EX_430462_003837,Analyst,1985-11-16,2015-04-05,,65675.48,65675.48,65675.48,3,1970.26,1970.26,985.13
DUMMY_EX_420200_003838,Analyst,1976-09-16,2010-09-14,,59987.47,59987.47,59987.47,0,0.0,1799.62,0.0
DUMMY_EX_791372_003839,Analyst,1989-10-20,2016-11-27,,64803.26,64803.26,64803.26,0,0.0,1944.1,0.0
DUMMY_EX_226953_003841,Director,1972-03-15,2018-04-16,,351989.12,351989.12,305000.0,3,10559.67,10559.67,5279.84
DUMMY_EX_183870_003842,Director,1982-12-04,2013-05-17,,180107.07,180107.07,180107.07,9,16209.64,5403.21,5403.21
DUMMY_EX_721382_003843,Analyst,1982-07-04,2014-03-20,,72544.84,72544.84,72544.84,0,0.0,2176.35,0.0
DUMMY_EX_574007_003844,Analyst,1976-07-02,2013-01-09,,70150.26,70150.26,70150.26,8,5612.02,2104.51,2104.51
DUMMY_EX_673281_003845,Analyst,1983-05-11,2013-08-15,,68134.29,68134.29,68134.29,10,6813.43,2044.03,2044.03
DUMMY_EX_633919_003846,Director,1991-09-24,2015-12-28,,164736.42,164736.42,164736.42,6,9884.19,4942.09,4942.1
DUMMY_EX_899502_003847,Analyst,1957-06-25,2016-09-05,,85084.0,85084.0,85084.0,0,0.0,2552.52,0.0
DUMMY_EX_891547_003848,Analyst,1991-07-05,2019-01-04,,88368.77,88368.77,88368.77,5,4418.44,2651.06,2209.22
DUMMY_EX_578036_003849,Analyst,1970-06-15,2014-12-24,,70462.94,70462.94,70462.94,3,2113.89,2113.89,1056.94
DUMMY_EX_145162_003850,Manager,1982-02-24,2015-11-27,,145490.06,145490.06,145490.06,5,7274.5,4364.7,3637.25
DUMMY_EX_144093_003851,Analyst,1983-04-01,2015-10-15,,62108.7,62108.7,62108.7,10,6210.87,1863.26,1863.26
DUMMY_EX_824147_003852,Manager,1990-09-24,2018-08-23,,86862.75,86862.75,86862.75,2,1737.26,2605.88,868.63
DUMMY_EX_593573_003853,Analyst,1972-11-10,2013-02-04,,88644.92,88644.92,88644.92,9,7978.04,2659.35,2659.35
DUMMY_EX_659718_003854,Analyst,1984-01-16,2016-10-30,,64956.71,64956.71,64956.71,6,3897.4,1948.7,1948.7
DUMMY_EX_618302_003855,Manager,1982-03-27,2018-07-11,,154902.86,154902.86,154902.86,0,0.0,4647.09,0.0
DUMMY_EX_857321_003856,Manager,1979-03-06,2011-04-01,,112652.58,112652.58,112652.58,5,5632.63,3379.58,2816.32
DUMMY_EX_598189_003857,Analyst,1990-04-23,2017-08-06,,80804.96,80804.96,80804.96,0,0.0,2424.15,0.0
DUMMY_EX_960286_003858,Analyst,1960-07-13,2010-11-29,,93558.99,93558.99,93558.99,0,0.0,2806.77,0.0
DUMMY_EX_729149_003859,Analyst,1971-06-12,2013-10-01,,89081.06,89081.06,89081.06,6,5344.86,2672.43,2672.43
DUMMY_EX_241421_003860,Manager,1988-11-20,2016-04-11,,134672.59,134672.59,134672.59,6,8080.36,4040.18,4040.18
DUMMY_EX_468077_003864,Analyst,1982-10-13,2018-12-21,,81846.45,81846.45,81846.45,1,818.46,2455.39,409.23
DUMMY_EX_186188_003865,Analyst,1983-08-15,2009-11-17,,95893.91,95893.91,95893.91,5,4794.7,2876.82,2397.35
DUMMY_EX_380377_003866,Manager,1979-10-28,2012-10-26,,88865.99,88865.99,88865.99,9,7997.94,2665.98,2665.98
DUMMY_EX_639625_003867,Analyst,1978-07-15,2011-06-17,,74920.14,74920.14,74920.14,3,2247.6,2247.6,1123.8
DUMMY_EX_436756_003868,Manager,1963-10-15,2012-06-08,,171022.88,171022.88,171022.88,3,5130.69,5130.69,2565.34
DUMMY_EX_496398_003869,Analyst,1991-06-11,2014-10-21,,53129.2,53129.2,53129.2,8,4250.34,1593.88,1593.88
DUMMY_EX_716865_003870,Analyst,1989-02-13,2012-09-29,,78905.0,78905.0,78905.0,3,2367.15,2367.15,1183.58
DUMMY_EX_704560_003871,Manager,1969-10-01,2016-07-16,,179673.07,179673.07,179673.07,6,10780.38,5390.19,5390.19
DUMMY_EX_794449_003872,Analyst,1985-02-08,2019-11-10,,81256.33,81256.33,81256.33,4,3250.25,2437.69,1625.12
DUMMY_EX_986509_003873,Analyst,1975-08-23,2017-08-03,,88194.98,88194.98,88194.98,7,6173.65,2645.85,2645.85
DUMMY_EX_232763_003874,Analyst,1963-03-22,2014-11-02,,87717.54,87717.54,87717.54,4,3508.7,2631.53,1754.35
DUMMY_EX_951311_003875,Analyst,1974-12-01,2012-09-04,,80399.73,80399.73,80399.73,3,2411.99,2411.99,1205.99
DUMMY_EX_335228_003876,Analyst,1978-04-05,2011-03-08,,88402.2,88402.2,88402.2,6,5304.13,2652.07,2652.06
DUMMY_EX_141003_003879,Director,1987-12-21,2013-04-10,,357427.4,357427.4,305000.0,5,17871.37,10722.82,8935.68
DUMMY_EX_371011_003880,Analyst,1980-02-11,2019-06-08,,74047.66,74047.66,74047.66,9,6664.29,2221.43,2221.43
DUMMY_EX_849255_003881,Director,1975-03-04,2015-01-31,,336448.96,336448.96,305000.0,6,20186.94,10093.47,10093.47
DUMMY_EX_239344_003883,Manager,1987-04-19,2012-02-03,,140042.53,140042.53,140042.53,0,0.0,4201.28,0.0
DUMMY_EX_982408_003884,Analyst,1963-04-06,2014-06-16,,82643.15,82643.15,82643.15,0,0.0,2479.29,0.0
DUMMY_EX_689452_003885,Analyst,1962-03-17,2017-05-27,,99855.89,99855.89,99855.89,0,0.0,2995.68,0.0
DUMMY_EX_246053_003887,Analyst,1969-05-04,2020-10-15,,78726.6,78726.6,78726.6,3,2361.8,2361.8,1180.9
DUMMY_EX_385405_003888,Manager,1980-08-25,2016-10-05,,147616.84,147616.84,147616.84,9,13285.52,4428.51,4428.5
DUMMY_EX_325501_003890,Manager,1979-09-02,2020-03-18,,93712.62,93712.62,93712.62,5,4685.63,2811.38,2342.82
DUMMY_EX_761832_003891,Analyst,1963-11-23,2013-06-29,,72584.97,72584.97,72584.97,12,8710.2,2177.55,2177.55
DUMMY_EX_994471_003895,Analyst,1987-02-27,2014-07-03,,66365.14,66365.14,66365.14,6,3981.91,1990.95,1990.96
DUMMY_EX_830153_003896,Manager,1959-05-16,2020-12-27,,220171.5,220171.5,220171.5,6,13210.29,6605.14,6605.14
DUMMY_EX_719031_003897,Manager,1986-09-23,2013-03-22,,126947.56,126947.56,126947.56,7,8886.33,3808.43,3808.42
DUMMY_EX_351048_003898,Manager,1973-10-06,2013-04-28,,121304.68,121304.68,121304.68,10,12130.47,3639.14,3639.14
DUMMY_EX_273481_003900,Analyst,1994-03-01,2019-12-20,,81677.47,81677.47,81677.47,1,816.77,2450.32,408.38
DUMMY_EX_131197_003901,Manager,1973-03-10,2017-09-02,,121656.58,121656.58,121656.58,3,3649.7,3649.7,1824.85
DUMMY_EX_789971_003902,Manager,1974-02-27,2013-08-05,,239425.15,239425.15,239425.15,8,19154.01,7182.75,7182.76
DUMMY_EX_179705_003903,Manager,1972-05-11,2015-11-06,,138568.91,138568.91,138568.91,8,11085.51,4157.07,4157.06
DUMMY_EX_662190_003904,Analyst,1977-02-19,2017-03-29,,73220.43,73220.43,73220.43,0,0.0,2196.61,0.0
DUMMY_EX_949299_003905,Analyst,1985-12-19,2010-07-13,,68249.41,68249.41,68249.41,0,0.0,2047.48,0.0
DUMMY_EX_179845_003906,Manager,1978-03-10,2010-03-07,,140775.44,140775.44,140775.44,4,5631.02,4223.26,2815.51
DUMMY_EX_617667_003908,Manager,1982-12-16,2015-07-28,,101913.97,101913.97,101913.97,3,3057.42,3057.42,1528.71
DUMMY_EX_675000_003909,Analyst,1979-08-18,2015-02-27,,104664.53,104664.53,104664.53,10,10466.45,3139.94,3139.94
DUMMY_EX_988345_003910,Manager,1963-05-02,2014-04-08,,144865.34,144865.34,144865.34,6,8691.92,4345.96,4345.96
DUMMY_EX_892175_003911,Analyst,1986-05-21,2014-11-12,,58618.43,58618.43,58618.43,4,2344.74,1758.55,1172.37
DUMMY_EX_299839_003912,Analyst,1986-05-26,2010-05-06,,59042.26,59042.26,59042.26,2,1180.85,1771.27,590.42
DUMMY_EX_774851_003914,Manager,1991-05-07,2015-08-31,,122661.18,122661.18,122661.18,2,2453.22,3679.84,1226.61
DUMMY_EX_636327_003916,Analyst,1977-07-17,2018-06-17,,79699.61,79699.61,79699.61,5,3984.98,2390.99,1992.49
DUMMY_EX_299876_003917,Manager,1978-02-05,2014-05-31,,211191.24,211191.24,211191.24,10,20500.0,6335.74,6335.74
DUMMY_EX_712169_003918,Analyst,1990-08-16,2018-08-28,,78325.11,78325.11,78325.11,9,7049.26,2349.75,2349.76
DUMMY_EX_933575_003919,Manager,1985-11-20,2012-02-22,,144441.08,144441.08,144441.08,8,11555.29,4333.23,4333.23
DUMMY_EX_343678_003920,Manager,1978-08-10,2011-01-16,,132009.87,132009.87,132009.87,4,5280.39,3960.3,2640.2
DUMMY_EX_428261_003921,Manager,1967-11-17,2019-12-02,,137016.68,137016.68,137016.68,0,0.0,4110.5,0.0
DUMMY_EX_454675_003922,Analyst,1966-03-15,2011-06-05,,83511.7,83511.7,83511.7,2,1670.23,2505.35,835.12
DUMMY_EX_715047_003923,Manager,1972-05-01,2012-11-09,,169440.2,169440.2,169440.2,5,8472.01,5083.21,4236.0
DUMMY_EX_272259_003926,Analyst,1977-09-20,2016-10-16,,81457.97,81457.97,81457.97,6,4887.48,2443.74,2443.74
DUMMY_EX_742151_003927,Analyst,1974-11-13,2010-11-02,,90499.66,90499.66,90499.66,3,2714.99,2714.99,1357.5
DUMMY_EX_602237_003928,Director,1968-04-16,2013-03-20,,231074.12,231074.12,231074.12,4,9242.96,6932.22,4621.48
DUMMY_EX_183260_003930,Analyst,1981-07-08,2009-12-07,,94311.21,94311.21,94311.21,5,4715.56,2829.34,2357.78
DUMMY_EX_599508_003931,Analyst,1981-01-03,2018-10-22,,64280.53,64280.53,64280.53,0,0.0,1928.42,0.0
DUMMY_EX_421374_003932,Manager,1971-02-04,2014-01-08,,123912.83,123912.83,123912.83,9,11152.15,3717.38,3717.38
DUMMY_EX_665650_003933,Manager,1983-10-20,2013-08-25,,132413.4,132413.4,132413.4,3,3972.4,3972.4,1986.2
DUMMY_EX_866787_003934,Analyst,1975-12-11,2013-12-02,,87968.55,87968.55,87968.55,4,3518.74,2639.06,1759.37
DUMMY_EX_524786_003935,Analyst,1979-04-09,2009-11-06,,89167.97,89167.97,89167.97,5,4458.4,2675.04,2229.2
DUMMY_EX_644445_003936,Analyst,1983-08-04,2013-11-28,,73526.81,73526.81,73526.81,4,2941.07,2205.8,1470.54
DUMMY_EX_946747_003937,Analyst,1986-03-07,2014-02-07,,69651.49,69651.49,69651.49,1,696.51,2089.54,348.26
DUMMY_EX_237055_003938,Analyst,1990-03-14,2019-03-08,,75683.06,75683.06,75683.06,8,6054.64,2270.49,2270.49
DUMMY_EX_362586_003939,Manager,1994-01-16,2017-08-03,,105211.16,105211.16,105211.16,3,3156.33,3156.33,1578.16
DUMMY_EX_214197_003940,Manager,1980-06-04,2014-08-08,,196815.8,196815.8,196815.8,15,20500.0,5904.47,5904.48
DUMMY_EX_222043_003941,Manager,1983-10-09,2014-12-14,,102738.71,102738.71,102738.71,8,8219.1,3082.16,3082.16
DUMMY_EX_707023_003943,Manager,1972-09-02,2012-06-26,,203942.1,203942.1,203942.1,5,10197.11,6118.26,5098.56
DUMMY_EX_202726_003945,Analyst,1972-11-10,2013-06-11,,60802.79,60802.79,60802.79,5,3040.14,1824.08,1520.07
DUMMY_EX_482065_003946,Director,1980-12-12,2015-09-28,,491914.79,491914.79,305000.0,1,4919.15,14757.44,2459.57
DUMMY_EX_203228_003947,Manager,1982-04-05,2007-10-27,,115790.44,115790.44,115790.44,6,6947.43,3473.71,3473.72
DUMMY_EX_514304_003948,Analyst,1981-02-08,2012-12-06,,70474.61,70474.61,70474.61,0,0.0,2114.24,0.0
DUMMY_EX_566159_003950,Analyst,1970-01-20,2012-02-14,,87574.41,87574.41,87574.41,4,3502.98,2627.23,1751.49
DUMMY_EX_408984_003951,Analyst,1990-08-24,2019-06-15,,50734.31,50734.31,50734.31,4,2029.37,1522.03,1014.68
DUMMY_EX_172574_003952,Manager,1985-07-11,2012-05-17,,84355.18,84355.18,84355.18,10,8435.52,2530.66,2530.66
DUMMY_EX_280938_003953,Manager,1988-02-08,2017-10-29,,181015.54,181015.54,181015.54,0,0.0,5430.47,0.0
DUMMY_EX_996792_003956,Analyst,1976-04-07,2009-01-13,,81714.19,81714.19,81714.19,6,4902.85,2451.43,2451.43
DUMMY_EX_455828_003957,Analyst,1982-02-02,2013-10-07,,51049.57,51049.57,51049.57,8,4083.97,1531.49,1531.48
DUMMY_EX_156566_003958,Analyst,1984-07-18,2010-08-12,,54237.83,54237.83,54237.83,10,5423.78,1627.13,1627.14
DUMMY_EX_180976_003959,Analyst,1993-07-04,2017-12-26,,96659.8,96659.8,96659.8,7,6766.19,2899.79,2899.8
DUMMY_EX_195356_003960,Analyst,1973-06-15,2007-05-10,,80751.88,80751.88,80751.88,4,3230.08,2422.56,1615.04
DUMMY_EX_814904_003961,Manager,1978-12-19,2013-12-10,,157422.9,157422.9,157422.9,3,4722.69,4722.69,2361.34
DUMMY_EX_966494_003963,Manager,1977-08-06,2018-08-21,,110316.92,110316.92,110316.92,8,8825.35,3309.51,3309.51
DUMMY_EX_151684_003964,Analyst,1977-03-04,2017-03-17,,75589.76,75589.76,75589.76,2,1511.8,2267.69,755.9
DUMMY_EX_128413_003966,Analyst,1980-09-17,2012-02-09,,78183.56,78183.56,78183.56,2,1563.67,2345.51,781.84
DUMMY_EX_445683_003967,Analyst,1968-05-09,2017-02-22,,77845.54,77845.54,77845.54,10,7784.55,2335.37,2335.36
DUMMY_EX_106060_003969,Manager,1969-03-21,2017-02-02,,125723.88,125723.88,125723.88,3,3771.72,3771.72,1885.86
DUMMY_EX_744699_003970,Director,1960-11-01,2020-03-10,,330758.68,330758.68,305000.0,10,27000.0,9922.76,9922.76
DUMMY_EX_424448_003972,Director,1968-08-28,2017-09-13,,367265.76,367265.76,305000.0,5,18363.29,11017.97,9181.64
DUMMY_EX_498952_003973,Director,1994-11-14,2017-07-31,,276940.54,276940.54,276940.54,8,20500.0,8308.22,8308.22
DUMMY_EX_226834_003974,Director,1968-11-21,2007-07-12,,370864.13,370864.13,305000.0,9,27000.0,11125.92,11125.92
DUMMY_EX_238090_003976,Analyst,1974-09-28,2014-06-26,,52645.0,52645.0,52645.0,6,3158.7,1579.35,1579.35
DUMMY_EX_122356_003977,Manager,1982-03-04,2013-06-02,,164249.25,164249.25,164249.25,1,1642.49,4927.48,821.24
DUMMY_EX_103697_003978,Manager,1976-04-26,2014-12-25,,117484.24,117484.24,117484.24,3,3524.53,3524.53,1762.26
DUMMY_EX_350839_003979,Analyst,1986-09-05,2014-07-26,,57578.07,57578.07,57578.07,0,0.0,1727.34,0.0
DUMMY_EX_811823_003980,Manager,1962-02-25,2011-07-11,,175969.09,175969.09,175969.09,4,7038.76,5279.07,3519.38
DUMMY_EX_819221_003982,Analyst,1964-12-08,2015-08-17,,131669.38,131669.38,131669.38,4,5266.78,3950.08,2633.39
DUMMY_EX_700208_003984,Manager,1981-07-24,2014-01-16,,162497.84,162497.84,162497.84,5,8124.89,4874.94,4062.44
DUMMY_EX_151445_003985,Analyst,1986-02-10,2020-07-17,,78312.63,78312.63,78312.63,6,4698.76,2349.38,2349.38
DUMMY_EX_596825_003986,Manager,1977-03-23,2010-09-26,,163199.25,163199.25,163199.25,5,8159.96,4895.98,4079.98
DUMMY_EX_574582_003987,Analyst,1977-05-10,2012-04-03,,71677.04,71677.04,71677.04,6,4300.62,2150.31,2150.31
DUMMY_EX_808261_003988,Manager,1980-11-22,2016-04-29,,188538.81,188538.81,188538.81,8,15083.1,5656.16,5656.16
DUMMY_EX_492549_003989,Director,1982-11-10,2014-05-08,,237079.9,237079.9,237079.9,9,20500.0,7112.4,7112.4
DUMMY_EX_245996_003990,Manager,1955-04-12,2017-11-18,,171339.15,171339.15,171339.15,3,5140.17,5140.17,2570.08
DUMMY_EX_221661_003991,Analyst,1982-05-09,2005-06-01,,77329.21,77329.21,77329.21,6,4639.75,2319.88,2319.88
DUMMY_EX_257399_003993,Analyst,1989-07-10,2012-03-25,,67034.04,67034.04,67034.04,15,10055.11,2011.02,2011.02
DUMMY_EX_406760_003994,Manager,1966-11-06,2012-07-13,,214161.61,214161.61,214161.61,6,12849.7,6424.85,6424.85
